,ID,Name,Age,Nationality,Overall,Club,Value,Wage,Preferred Foot,Position,Jersey Number,Height,Weight,Release Clause
4068,205858,M. Nyatama,30,South Africa,71,Orlando Pirates,€2.2M,€1K,Right,RCM,14,5'9,179lbs,€4.8M
4069,209698,B. Touré,26,Mali,71,AJ Auxerre,€2.5M,€5K,Right,RDM,12,6'0,170lbs,€4.8M
4070,227106,Diego González,23,Spain,71,Málaga CF,€3M,€6K,Left,CB,3,6'1,183lbs,€5.4M
4071,227362,S. Rosted,23,Norway,71,KAA Gent,€2.7M,€11K,Right,CB,5,6'2,174lbs,€4.2M
4072,233250,Y. Suzuki,22,Japan,71,Kashima Antlers,€3.9M,€8K,Right,RS,9,6'0,165lbs,€5.8M
4073,235554,I. Sacko,20,France,71,OGC Nice,€3.9M,€16K,Right,ST,18,6'0,154lbs,€8.2M
4074,194082,Flavio Paixão,33,Portugal,71,Lechia Gdańsk,€1.5M,€7K,Right,ST,28,6'0,165lbs,€2M
4075,157219,G. Fernández,34,Argentina,71,Estudiantes de La Plata,€1.2M,€11K,Right,CAM,10,5'7,154lbs,€1.8M
4076,163619,J. Hayes,30,Republic of Ireland,71,Celtic,€2.2M,€31K,Left,LM,15,5'8,161lbs,€4M
4077,229155,T. Ouwejan,22,Netherlands,71,AZ Alkmaar,€2.7M,€8K,Left,LB,5,6'0,159lbs,€4.6M
4078,177955,D. Guerrero,30,Mexico,71,Puebla FC,€1.8M,€31K,Right,CDM,21,5'9,157lbs,
4080,210724,C. Paterson,23,Scotland,71,Cardiff City,€3.2M,€24K,Right,RB,2,6'2,168lbs,€7M
4081,212260,Hwang Ui Jo,25,Korea Republic,71,Gamba Osaka,€3M,€9K,Right,ST,11,6'0,161lbs,€4M
4082,235812,G. Kvilitaia,24,Georgia,71,KAA Gent,€3.1M,€13K,Right,ST,13,6'4,181lbs,€4.8M
4083,195620,R. Krishna,30,Fiji,71,Wellington Phoenix,€2.3M,€4K,Right,RS,21,5'7,154lbs,€2.9M
4084,222501,T. Castagne,22,Belgium,71,Atalanta,€3.3M,€14K,Right,LM,21,6'1,176lbs,€6.3M
4085,226085,Léo Jardim,23,Brazil,71,Rio Ave FC,€2.8M,€4K,Right,GK,20,6'2,163lbs,€6.4M
4086,230181,Heitor Gesse,34,Brazil,71,Cruzeiro,€675K,€16K,Left,LB,14,5'10,152lbs,€1.3M
4087,244261,L. Majer,20,Croatia,71,Dinamo Zagreb,€4.2M,€1K,Left,CAM,10,5'10,165lbs,€10.2M
4088,219174,R. Carrera,26,Argentina,71,Unión Española,€2.8M,€4K,Right,RM,20,6'0,159lbs,€4M
4089,220198,B. Celina,21,Kosovo,71,Swansea City,€3.8M,€13K,Right,LCM,10,5'11,146lbs,€8.1M
4090,232230,R. Matarrita,23,Costa Rica,71,New York City FC,€2.8M,€5K,Left,LB,22,5'9,154lbs,€4.8M
4091,178470,L. Vitale,30,Italy,71,US Salernitana 1919,€1.7M,€3K,Left,LM,3,5'11,157lbs,€2.7M
4092,187942,R. Gestede,29,Benin,71,Middlesbrough,€2.4M,€36K,Right,ST,39,6'4,190lbs,€4.5M
4093,157479,Pedro López,34,Spain,71,Levante UD,€675K,€13K,Right,RB,19,5'9,159lbs,€1.4M
4094,231207,J. Lucumi,20,Colombia,71,KRC Genk,€4.1M,€7K,Left,CB,33,6'1,172lbs,€8.7M
4095,232487,W. Endo,25,Japan,71,Sint-Truidense VV,€2.6M,€7K,Right,CDM,33,5'10,165lbs,€4.1M
4096,236071,João Bardinho,34,Brazil,71,Botafogo,€675K,€13K,Left,LB,15,5'10,157lbs,€1.3M
4097,207657,F. Barrientos,26,Argentina,71,Club Atlético Lanús,€2.7M,€12K,Right,CM,8,5'9,154lbs,€4.3M
4098,185129,P. Glykos,31,Greece,71,PAOK,€1.4M,€1K,Right,GK,71,6'2,181lbs,€3M
4099,194089,C. Moritz,28,Germany,71,Hamburger SV,€2.4M,€10K,Right,CM,13,6'1,176lbs,€3.8M
4100,201514,E. Kachunga,26,DR Congo,71,Huddersfield Town,€2.8M,€28K,Right,RM,9,5'10,163lbs,€5.5M
4101,214570,S. Mendoza,26,Colombia,71,Amiens SC,€2.8M,€12K,Left,LM,10,5'7,154lbs,€5.8M
4102,219690,Diego Galo,34,Brazil,71,CD Aves,€725K,€8K,Right,LCB,44,6'1,176lbs,€1.5M
4103,202283,Lins,30,Brazil,71,FC Tokyo,€2.3M,€8K,Right,ST,13,5'8,152lbs,€2.9M
4104,106795,G. Pegolo,37,Italy,71,Sassuolo,€160K,€14K,Left,GK,79,6'0,168lbs,€272K
4105,125995,U. Bulut,35,Turkey,71,Kayserispor,€1.1M,€8K,Right,ST,9,6'0,165lbs,€2.2M
4106,219180,Dani Calvo,24,Spain,71,CD Numancia,€2.6M,€6K,Right,CB,5,6'3,181lbs,€4.4M
4107,230188,Alam Araújo,26,Brazil,71,Grêmio,€2M,€16K,Left,LB,14,5'10,172lbs,€3.6M
4108,239148,F. Andrijašević,27,Croatia,71,KAA Gent,€2.7M,€13K,Right,CAM,23,6'1,181lbs,€4.3M
4109,244268,I. Fiolić,22,Croatia,71,KRC Genk,€3.3M,€9K,Left,CAM,20,5'9,154lbs,€5.7M
4110,189228,M. Caire,29,Argentina,71,Club Atlético Tigre,€1.8M,€10K,Right,RB,32,5'10,154lbs,€2.7M
4111,226093,C. Adams,21,England,71,Birmingham City,€3.6M,€15K,Right,RS,9,5'10,146lbs,€7.5M
4112,193581,P. Škuletić,28,Serbia,71,Montpellier HSC,€2.4M,€18K,Left,ST,32,6'4,196lbs,€4.9M
4113,138798,G. Lux,36,Argentina,71,River Plate,€325K,€7K,Right,GK,14,6'1,170lbs,€455K
4114,148526,P. Kieszek,34,Poland,71,Málaga CF,€950K,€5K,Right,GK,25,6'2,181lbs,€1.5M
4115,215086,B. Cortés,23,Chile,71,Colo-Colo,€2.9M,€4K,Right,GK,12,6'1,174lbs,€4.7M
4116,217646,S. Nishikawa,32,Japan,71,Urawa Red Diamonds,€1.4M,€6K,Left,GK,1,6'0,179lbs,€1.8M
4117,176942,M. Lustig,31,Sweden,71,Celtic,€1.6M,€28K,Right,RB,2,6'2,172lbs,€2.8M
4118,218415,A. Bjelica,24,Serbia,71,KV Oostende,€3.1M,€9K,Left,LM,16,6'0,179lbs,€4.9M
4119,215344,G. Alcoba,33,Uruguay,71,Santos Laguna,€950K,€13K,Right,CB,3,6'0,183lbs,€1.6M
4120,184624,J. Rhodes,28,Scotland,71,Norwich City,€2.4M,€21K,Right,ST,11,6'1,157lbs,
4121,196913,J. Campos,30,Bolivia,71,,€0,€0,Left,CAM,10,5'9,141lbs,
4122,234033,Borja Lasso,24,Spain,71,Sevilla FC,€3.2M,€9K,Right,CAM,20,6'1,159lbs,€7.5M
4123,237105,O. Cabezas,21,Colombia,71,Rosario Central,€3M,€1K,Left,LCB,26,5'11,174lbs,
4124,186161,G. Sunu,27,France,71,BB Erzurumspor,€2.5M,€11K,Left,ST,7,5'11,183lbs,€4.8M
4125,198194,D. Williams,29,United States,71,Huddersfield Town,€2.3M,€29K,Right,CM,19,6'0,176lbs,€4.3M
4126,227890,Nuno Santos,23,Portugal,71,Rio Ave FC,€3.2M,€6K,Left,LW,11,5'10,161lbs,€6.9M
4127,240690,N. González,20,Argentina,71,VfB Stuttgart,€4.3M,€17K,Left,LCM,22,5'11,148lbs,€8.1M
4128,189490,M. Boland,31,Germany,71,Adelaide United,€2M,€4K,Left,LCM,31,5'9,154lbs,€2.5M
4129,205363,M. Bianchetti,25,Italy,71,Hellas Verona,€2.3M,€3K,Right,CB,30,6'2,179lbs,€3.9M
4130,214323,G. Celis,25,Colombia,71,Vitória Guimarães,€2.5M,€6K,Right,CDM,93,5'10,161lbs,€5.4M
4131,213556,Somália,29,Brazil,71,Al Shabab,€2.3M,€22K,Right,CM,33,5'11,161lbs,€3.7M
4132,190516,Y. El Ghanassy,27,Belgium,71,Al Raed,€2.5M,€16K,Right,LM,8,5'8,161lbs,
4133,207669,E. Finlay,27,United States,71,Minnesota United FC,€2.5M,€6K,Right,RM,13,5'9,165lbs,€3.7M
4134,191541,A. Uchida,30,Japan,71,Kashima Antlers,€1.7M,€8K,Right,RB,2,5'9,154lbs,€2.2M
4135,193333,N. Brighenti,28,Italy,71,Frosinone,€1.9M,€11K,Right,CB,23,5'10,165lbs,€3.5M
4136,213302,I. Tajouri-Shradi,24,Libya,71,New York City FC,€3.2M,€6K,Left,RW,29,5'7,152lbs,€5M
4137,227638,S. Abdullahi,21,Nigeria,71,1. FC Union Berlin,€3.6M,€4K,Right,RW,20,6'1,190lbs,
4138,192310,Lionn,29,Brazil,71,GD Chaves,€1.8M,€7K,Right,RB,33,6'0,170lbs,€3.8M
4139,198455,J. Larsson,28,Sweden,71,Brøndby IF,€1.9M,€16K,Right,RB,13,5'11,165lbs,€2.4M
4140,222775,T. Pachonik,23,Germany,71,Carpi,€2.7M,€2K,Right,RB,25,6'1,194lbs,€4.8M
4141,181559,F. Bellugou,31,France,71,AJ Auxerre,€1.6M,€5K,Right,LCB,18,6'2,165lbs,€2.9M
4142,193847,Osmar,30,Spain,71,Cerezo Osaka,€1.8M,€5K,Left,CDM,43,6'4,196lbs,
4143,196151,S. Motta,34,Colombia,71,La Equidad,€1.2M,€2K,Right,CAM,10,5'8,152lbs,€1.6M
4144,241464,Pau Torres,21,Spain,71,Málaga CF,€3M,€12K,Left,LCB,5,6'4,179lbs,
4145,241720,André Pereira,23,Portugal,71,FC Porto,€3.4M,€8K,Left,ST,21,6'2,168lbs,€7.4M
4146,241976,Tiago Sá,23,Portugal,71,SC Braga,€2.6M,€6K,Right,GK,12,6'1,172lbs,€5.7M
4147,185144,M. Coda,29,Italy,71,Benevento,€2.4M,€5K,Right,ST,9,6'0,159lbs,€3.8M
4148,192824,W. Mesloub,32,Algeria,71,Racing Club de Lens,€1.8M,€7K,Right,CAM,10,5'11,152lbs,€3.2M
4149,201529,M. Capuano,26,Italy,71,Frosinone,€2.4M,€10K,Left,LCB,25,6'1,176lbs,€4.5M
4150,206649,A. Henríquez,35,Colombia,71,Atlético Nacional,€550K,€3K,Left,CB,12,6'4,207lbs,€770K
4151,171321,G. Dorrans,31,Scotland,71,Rangers FC,€2M,€31K,Right,CM,4,5'10,172lbs,€3.7M
4152,183353,Víctor Díaz,30,Spain,71,Granada CF,€1.7M,€6K,Right,RB,16,6'0,159lbs,€2.7M
4153,194361,T. Makino,31,Japan,71,Urawa Red Diamonds,€1.6M,€8K,Right,LCB,5,6'0,170lbs,€2.1M
4154,198970,J. Mensah,27,Ghana,71,Columbus Crew SC,€2.2M,€5K,Right,RCB,4,6'2,183lbs,€3.5M
4155,212282,I. Sylla,24,Guinea,71,Toulouse Football Club,€2.6M,€14K,Left,LB,12,5'11,165lbs,€5.3M
4156,191034,Cyriac,27,Ivory Coast,71,Sivasspor,€2.5M,€11K,Right,ST,90,5'8,165lbs,€5.1M
4157,204347,Bernardo,24,Spain,71,CD Lugo,€2.8M,€5K,Right,CB,6,6'3,187lbs,€5.1M
4158,211515,P. Gollini,23,Italy,71,Atalanta,€2.6M,€10K,Right,GK,95,6'2,176lbs,€5M
4159,229435,M. Vlap,21,Netherlands,71,SC Heerenveen,€3.4M,€5K,Right,CAM,18,6'3,152lbs,€5.7M
4160,230459,Tiago Pombeira,30,Brazil,71,Atlético Mineiro,€2.2M,€21K,Left,RAM,10,5'8,143lbs,€4.3M
4161,233531,Y. Soteldo,21,Venezuela,71,Universidad de Chile,€3.8M,€6K,Right,CAM,10,5'3,121lbs,€6.1M
4162,171067,Rafa López,33,Spain,71,CF Rayo Majadahonda,€950K,€5K,Right,RCB,15,5'10,159lbs,€1.5M
4163,156988,A. Nocerino,33,Italy,71,Benevento,€950K,€4K,Right,CDM,23,5'9,165lbs,€1.5M
4164,229948,J. Harper,22,Scotland,71,Málaga CF,€3.5M,€7K,Left,RS,30,6'1,172lbs,€6.4M
4165,175932,R. De Laet,29,Belgium,71,Melbourne City FC,€1.8M,€13K,Right,RB,2,6'1,170lbs,
4166,216381,J. Zimmer,24,Germany,71,Fortuna Düsseldorf,€2.6M,€14K,Right,RM,39,5'7,163lbs,€4.9M
4167,156221,C. Săpunaru,34,Romania,71,Kayserispor,€725K,€9K,Right,RCB,22,6'2,179lbs,€1.5M
4168,223293,Afonso Figueiredo,25,Portugal,71,Rio Ave FC,€2.4M,€6K,Left,LB,25,5'7,141lbs,€5.3M
4169,223550,J. Omlin,24,Switzerland,71,FC Basel 1893,€2.6M,€10K,Right,GK,1,6'2,176lbs,€4.4M
4170,240702,R. Yaremchuk,22,Ukraine,71,KAA Gent,€3.2M,€13K,Right,ST,17,6'3,174lbs,€5.1M
4171,197439,F. Wiedwald,28,Germany,71,Eintracht Frankfurt,€1.7M,€16K,Right,GK,29,6'3,181lbs,€2.8M
4172,203327,A. Galabinov,29,Bulgaria,71,Spezia,€2.4M,€4K,Right,ST,9,6'3,194lbs,€3.7M
4173,215615,Maikel Mesa,27,Spain,71,UD Las Palmas,€2.7M,€8K,Right,CAM,8,6'2,174lbs,€4.6M
4174,231231,B. Garnica,22,Mexico,71,Club Atlas,€3.2M,€12K,Right,RM,15,5'6,123lbs,€6.2M
4175,204352,D. Arslanagic,25,Belgium,71,Royal Antwerp FC,€2.6M,€7K,Right,RCB,15,6'3,192lbs,€4.1M
4176,208960,H. Henao,31,Colombia,71,Alianza Petrolera,€1.6M,€2K,Right,RDM,21,5'11,152lbs,€2.2M
4177,232512,Y. Kashiwa,30,Japan,71,Sanfrecce Hiroshima,€2.2M,€9K,Right,LM,18,5'6,137lbs,€2.8M
4178,190528,J. Gol,32,Poland,71,Cracovia,€1.8M,€5K,Right,CDM,5,6'0,170lbs,€2.4M
4179,209473,N. Ghilas,28,Algeria,71,Göztepe SK,€2.4M,€18K,Right,ST,9,6'0,187lbs,€4.9M
4180,209729,B. McKay,23,Scotland,71,Swansea City,€3.3M,€17K,Right,LW,19,5'9,148lbs,€7M
4181,223297,Carraça,25,Portugal,71,Boavista FC,€2.5M,€5K,Right,RB,17,5'10,163lbs,€5.5M
4182,205122,Adriano Facchini,35,Brazil,71,Al Batin,€550K,€5K,Right,GK,83,6'1,163lbs,€908K
4183,211522,A. Callens,26,Peru,71,New York City FC,€2.5M,€5K,Left,LCB,6,6'1,168lbs,€4M
4184,150594,J. Perbet,33,France,71,Sporting de Charleroi,€1.5M,€11K,Right,ST,10,6'0,185lbs,€2.2M
4185,206147,M. Antonsson,27,Sweden,71,Malmö FF,€2.8M,€6K,Right,LS,23,6'0,176lbs,€3.8M
4186,156227,Carlitos,35,Portugal,71,FC Sion,€1M,€14K,Right,LM,10,5'9,161lbs,€1.5M
4187,156483,C. Lucchetti,40,Argentina,71,Atlético Tucumán,€160K,€4K,Right,GK,1,6'0,152lbs,€240K
4188,184387,J. Bostock,26,England,71,Toulouse Football Club,€2.5M,€16K,Left,RDM,15,6'2,185lbs,€5.1M
4189,224836,V. Milinković-Savić,21,Serbia,71,SPAL,€2.6M,€12K,Right,GK,32,6'8,203lbs,
4190,172100,G. Peñalba,33,Argentina,71,UD Las Palmas,€1.4M,€8K,Right,CM,22,6'4,198lbs,€2.2M
4191,231493,L. Kleinheisler,24,Hungary,71,,€0,€0,Right,RCM,15,5'8,154lbs,
4192,233029,R. Aliendro,27,Argentina,71,Atlético Tucumán,€2.2M,€8K,Right,LDM,29,5'10,150lbs,€3.5M
4193,172613,L. Seijas,32,Venezuela,71,Independiente Santa Fe,€1.8M,€3K,Left,RAM,20,5'10,157lbs,€2.6M
4194,187205,L. Fuentes,31,Mexico,71,Club Tijuana,€1.6M,€13K,Left,LB,3,5'8,141lbs,€2.6M
4195,199750,R. Hassan,27,Nigeria,71,FC Midtjylland,€2.5M,€16K,Right,RW,36,5'8,141lbs,€3.2M
4196,222022,L. Di Plácido,24,Argentina,71,Club Atlético Lanús,€2.6M,€9K,Right,RM,26,5'9,159lbs,€4M
4197,243270,Heriberto Tavares,21,Portugal,71,Moreirense FC,€3.7M,€6K,Left,RW,73,5'11,146lbs,
4198,200519,Pulido,27,Spain,71,SD Huesca,€2.2M,€13K,Right,CB,14,6'1,159lbs,€5.1M
4199,207943,Ewerton,25,Brazil,71,Portimonense SC,€2.9M,€8K,Right,RCM,16,5'10,152lbs,
4200,215111,G. Verón,28,Argentina,71,Independiente,€2.4M,€14K,Right,RM,30,5'10,168lbs,€3.4M
4201,225863,O. Boscagli,20,France,71,OGC Nice,€3.3M,€12K,Left,LB,28,5'11,150lbs,€7M
4202,165191,C. Jerome,31,England,71,Göztepe SK,€2.1M,€17K,Right,ST,32,6'1,187lbs,€4.3M
4203,186695,E. Muñoz,27,Argentina,71,CD Leganés,€2.3M,€16K,Right,CB,19,6'1,172lbs,€5M
4204,204104,U. Đerić,26,Serbia,71,Gangwon FC,€2.9M,€5K,Right,ST,55,6'5,209lbs,€3.9M
4205,144200,E. Albayrak,27,Turkey,71,Júbilo Iwata,€2.2M,€4K,Left,LB,6,5'10,152lbs,€2.9M
4206,213064,F. Calvo,25,Costa Rica,71,Minnesota United FC,€2.4M,€5K,Left,LB,5,5'11,170lbs,€3.8M
4207,220488,F. Costa,23,Italy,71,SPAL,€3.2M,€8K,Left,LM,33,5'9,154lbs,€6.5M
4208,179528,Xavi Torres,31,Spain,71,Elche CF,€1.6M,€5K,Right,CDM,14,6'0,181lbs,€2.5M
4209,209738,A. Cadavid,32,Colombia,71,Millonarios FC,€1.4M,€3K,Left,RCB,5,6'2,192lbs,€1.9M
4210,162890,J. Spector,32,United States,71,Orlando City SC,€1.4M,€5K,Right,CB,2,6'0,176lbs,€2M
4211,188234,Felipe,31,Brazil,71,Hannover 96,€1.6M,€18K,Left,CB,5,6'4,198lbs,€2.9M
4212,208459,M. Dijks,25,Netherlands,71,Bologna,€2.4M,€17K,Left,LM,35,6'4,207lbs,€4.3M
4213,209483,M. Hassen,23,Tunisia,71,OGC Nice,€2.4M,€12K,Right,GK,1,6'1,176lbs,€5.1M
4214,198220,M. Bourabia,26,Morocco,71,Sassuolo,€2.7M,€29K,Right,RCM,68,6'0,161lbs,€4.9M
4215,199244,L. Hejda,28,Czech Republic,71,Viktoria Plzeň,€2.2M,€1K,Right,CB,2,6'2,190lbs,€5.1M
4216,202060,E. Bergström,25,Sweden,71,FC Utrecht,€2.6M,€11K,Right,CB,13,6'2,192lbs,€4.1M
4217,170828,Shikabala,32,Egypt,71,,€0,€0,Left,LW,18,6'0,163lbs,
4218,234573,Aurélio Buta,21,Portugal,71,Royal Antwerp FC,€3M,€6K,Right,RB,30,5'8,159lbs,€5.1M
4219,223054,C. Penilla,27,Ecuador,71,New England Revolution,€2.5M,€6K,Right,LM,70,5'9,168lbs,€3.6M
4220,228942,D. Cools,22,Belgium,71,Club Brugge KV,€3.3M,€12K,Right,RM,21,6'0,172lbs,€5.7M
4221,237646,D. Muñoz,22,Colombia,71,Rionegro Águilas,€3M,€1K,Right,RB,21,6'0,168lbs,€4.6M
4222,217167,G. Sandoval,22,Mexico,71,Guadalajara,€3.6M,€20K,Right,LM,13,5'7,146lbs,€6.9M
4223,224591,Y. Bodiger,23,France,71,Toulouse Football Club,€3M,€14K,Left,CDM,23,6'2,176lbs,€6.6M
4224,214096,T. Kleindienst,22,Germany,71,SC Freiburg,€3.2M,€15K,Right,ST,34,6'4,185lbs,€6M
4225,217168,J. Abella,24,Mexico,71,Santos Laguna,€2.6M,€11K,Right,RB,2,5'9,163lbs,€4.5M
4226,169808,U. Emanuelson,32,Netherlands,71,FC Utrecht,€1.8M,€12K,Left,LCM,28,5'9,150lbs,€2.7M
4227,183632,R. Tesche,31,Germany,71,VfL Bochum 1848,€2M,€12K,Right,LDM,23,5'11,157lbs,€3.2M
4229,239953,Léo Jabá,19,Brazil,71,PAOK,€4M,€1K,Right,LM,98,5'11,176lbs,€9.1M
4230,184401,Paulo Henrique,29,Brazil,71,Akhisar Belediyespor,€2.4M,€13K,Right,ST,12,6'1,176lbs,€4.7M
4231,241746,Y. Meriah,24,Tunisia,71,Olympiacos CFP,€2.6M,€1K,Right,CB,20,6'3,183lbs,€5.9M
4232,231507,A. Soto,24,Argentina,71,Racing Club,€2.6M,€10K,Left,LB,3,5'10,157lbs,€4M
4233,234579,J. Quiñones,21,Colombia,71,Tigres U.A.N.L.,€3.9M,€25K,Right,ST,33,5'10,168lbs,€7M
4234,234835,Domingos Duarte,23,Portugal,71,Deportivo de La Coruña,€3M,€7K,Right,RCB,6,6'3,172lbs,
4235,204372,E. Başsan,26,Turkey,71,BB Erzurumspor,€2.8M,€10K,Left,RM,17,5'10,146lbs,€5.6M
4236,219988,F. Avenatti,25,Uruguay,71,KV Kortrijk,€2.9M,€20K,Left,RS,20,6'5,190lbs,
4237,185172,V. Fiorillo,28,Italy,71,Pescara,€1.7M,€3K,Right,GK,1,6'3,174lbs,€2.6M
4238,197973,O. González,33,Chile,71,Deportivo Toluca,€950K,€14K,Right,RCB,4,6'0,174lbs,€1.6M
4239,158293,Zheng Zhi,37,China PR,71,Guangzhou Evergrande Taobao FC,€325K,€8K,Right,RDM,10,5'11,165lbs,€715K
4240,190549,M. Henriksen,25,Norway,71,Hull City,€2.9M,€17K,Right,CM,19,6'2,176lbs,€5.8M
4241,230486,Paulolettinho,34,Brazil,71,Paraná,€1.2M,€14K,Right,LAM,7,5'11,176lbs,€2.3M
4242,172886,S. Malezas,33,Greece,71,PAOK,€950K,€1K,Right,CB,13,6'4,168lbs,€2M
4243,199511,W. Lautoa,30,New Caledonia,71,Dijon FCO,€1.8M,€9K,Left,LCB,24,6'0,192lbs,€3.5M
4244,211287,M. Fofana,26,Ivory Coast,71,Atiker Konyaspor,€2.5M,€12K,Right,LM,21,5'10,157lbs,€5.1M
4245,213591,J. Cornejo,27,Chile,71,Club León,€2M,€17K,Left,LB,23,5'10,172lbs,€3.3M
4246,214615,J. Duque,31,Colombia,71,Club Atlas,€2.1M,€15K,Right,ST,17,6'0,174lbs,€3.6M
4247,219736,E. Horvath,23,United States,71,Club Brugge KV,€2.4M,€9K,Right,GK,18,6'5,190lbs,€4M
4248,198489,J. McClean,29,Republic of Ireland,71,Stoke City,€2.3M,€30K,Left,LW,11,5'11,154lbs,€4.4M
4249,183385,A. Guédioura,32,Algeria,71,Nottingham Forest,€1.8M,€30K,Right,RDM,5,5'10,179lbs,€3.4M
4250,208730,E. Valentini,29,Germany,71,1. FC Nürnberg,€1.8M,€15K,Right,RB,22,6'0,172lbs,€3.2M
4251,231002,J. Šimunović,23,Bosnia Herzegovina,71,Celtic,€2.7M,€24K,Right,CB,5,6'3,187lbs,€5M
4252,235866,C. Kouamé,20,Ivory Coast,71,Genoa,€5M,€9K,Right,RS,11,6'1,154lbs,€11.6M
4253,184154,N. De Pauw,28,Belgium,71,SV Zulte-Waregem,€2.4M,€11K,Right,CAM,11,5'11,174lbs,€3.6M
4254,230235,Alex das Freitas,30,Brazil,71,América FC (Minas Gerais),€1.8M,€10K,Right,LDM,14,5'8,168lbs,€3.3M
4255,190555,Mossa,29,Spain,71,Real Oviedo,€1.8M,€7K,Left,LWB,23,5'10,159lbs,€2.9M
4256,214876,J. Marriott,23,England,71,Derby County,€3.4M,€25K,Right,ST,14,5'8,157lbs,€7.1M
4257,225884,J. Riojas,30,Paraguay,71,,€0,€0,Right,RM,20,5'9,163lbs,
4258,227932,L. Fröde,23,Germany,71,MSV Duisburg,€3M,€5K,Right,CDM,16,6'4,187lbs,€5.4M
4259,237404,L. Pokorný,24,Czech Republic,71,SK Slavia Praha,€2.8M,€1K,Left,CB,28,6'3,190lbs,€6.6M
4260,240988,D. Vavro,22,Slovakia,71,FC København,€3.3M,€11K,Right,RCB,19,6'3,168lbs,€5M
4261,176732,M. Bjärsmyr,32,Sweden,71,Sivasspor,€1.4M,€9K,Right,RCB,6,6'1,181lbs,€2.7M
4262,159581,Oriol Riera,31,Spain,71,Western Sydney Wanderers,€2.1M,€7K,Right,ST,9,6'0,172lbs,€2.7M
4263,234333,M. Maolida,19,France,71,OGC Nice,€5M,€11K,Right,ST,26,6'0,168lbs,€12.6M
4264,188765,M. Mostefa,34,Algeria,71,AS Béziers,€725K,€4K,Right,RDM,4,5'11,181lbs,€1.3M
4265,214366,R. Carrascal,25,Colombia,71,Deportes Tolima,€2.8M,€3K,Right,LCM,14,5'8,165lbs,€4.2M
4266,234078,O. Mangala,20,Belgium,71,Hamburger SV,€4M,€15K,Right,CDM,25,5'10,172lbs,
4267,192608,M. Barthelmé,29,France,71,La Berrichonne de Châteauroux,€2.3M,€5K,Left,LCM,28,5'9,161lbs,€4M
4268,193632,A. Novikovas,27,Lithuania,71,Jagiellonia Białystok,€2.5M,€7K,Left,RM,9,5'10,168lbs,€3.3M
4269,199266,Ji Dong Won,27,Korea Republic,71,FC Augsburg,€2.5M,€17K,Right,CF,22,6'2,179lbs,€4.3M
4270,222562,R. Rúnarsson,23,Iceland,71,Dijon FCO,€2.6M,€6K,Right,GK,13,6'1,168lbs,€5.7M
4271,223074,D. Rotariu,22,Romania,71,AZ Alkmaar,€3.3M,€14K,Left,RW,14,5'11,159lbs,
4272,239970,Paulinho,17,Brazil,71,Bayer 04 Leverkusen,€4.7M,€15K,Right,RM,7,5'10,170lbs,€10.9M
4273,204387,Juan Carlos,27,Spain,71,UD Almería,€2.5M,€6K,Right,CAM,10,6'0,159lbs,€3.8M
4274,201572,M. Korhut,29,Hungary,71,,€0,€0,Left,LB,19,5'11,168lbs,
4275,213092,S. Piette,23,Canada,71,Montreal Impact,€2.7M,€5K,Right,CDM,6,5'7,174lbs,€4.2M
4276,161636,N. Ortigoza,33,Paraguay,71,Rosario Central,€950K,€10K,Right,LDM,10,5'11,172lbs,€1.4M
4277,194916,António Filipe,33,Portugal,71,GD Chaves,€1.2M,€5K,Right,GK,1,6'2,179lbs,€2.5M
4278,233061,M. Pereira Lage,21,Portugal,71,Clermont Foot 63,€3.8M,€4K,Right,CAM,26,5'11,148lbs,€7.5M
4279,234853,Jean Cléber,28,Brazil,71,Clube Sport Marítimo,€2.4M,€8K,Right,LDM,15,5'11,176lbs,€4.9M
4280,239717,O. Danchenko,23,Ukraine,71,Shakhtar Donetsk,€2.7M,€1K,Right,RB,94,5'10,141lbs,€6.3M
4281,192613,C. Pantilimon,31,Romania,71,Nottingham Forest,€1.4M,€22K,Right,GK,1,6'8,212lbs,€2.7M
4282,205158,Guillermo,25,Spain,71,CD Numancia,€3.2M,€8K,Right,ST,19,5'11,163lbs,€5.3M
4283,175462,O. Vizcarrondo,34,Venezuela,71,ESTAC Troyes,€725K,€6K,Right,CB,4,6'3,187lbs,€1.3M
4284,224103,E. Aguirre,21,Mexico,71,Pachuca,€4.1M,€14K,Right,LM,14,5'8,143lbs,€7.7M
4285,228967,Edu Machado,28,Portugal,71,Boavista FC,€1.9M,€6K,Right,RB,20,5'9,148lbs,€3.9M
4286,191079,H. Dean,26,England,71,Birmingham City,€2.4M,€17K,Right,LCB,12,6'3,165lbs,€4.7M
4287,214376,D. Andrade,27,Colombia,71,Deportivo Cali,€2M,€2K,Left,LB,27,5'8,154lbs,€2.7M
4288,224104,D. Martínez,28,Argentina,71,Unión de Santa Fe,€1.9M,€13K,Right,RWB,4,5'9,170lbs,
4289,159080,C. Bryson,31,Scotland,71,Derby County,€2M,€26K,Right,RCM,4,5'7,132lbs,€3.9M
4290,209769,B. Başaçıkoğlu,23,Turkey,71,Kayserispor,€3.2M,€9K,Right,LM,7,5'8,154lbs,€6.6M
4291,227689,K. Mrabti,24,Sweden,71,Djurgårdens IF,€3.3M,€5K,Right,LCM,10,5'9,165lbs,€4.8M
